CUI|name|file|TUI|STY
C0205555|special|0214.concept|T080|Qualitative Concept
C0442808|increasing|0214.concept|T169|Functional Concept
C0442808|increasing|0461.concept|T169|Functional Concept
C0442808|increasing|0461.concept|T169|Functional Concept
C0442808|increasingly|0463.concept|T169|Functional Concept
C0442808|increasing|0476.concept|T169|Functional Concept
C0442808|increasing|0476.concept|T169|Functional Concept
C0442808|increasing|101407944_PUMC.concept|T169|Functional Concept
C0442808|increasing|101407944_PUMC.concept|T169|Functional Concept
C0442808|increasing|105732749.concept|T169|Functional Concept
C0442808|increasing|638157550_SC.concept|T169|Functional Concept
C0724725|ZOLPIDEM TARTRATE|0214.concept|T109|Organic Chemical
C0724725|ZOLPIDEM TARTRATE|0214.concept|T121|Pharmacologic Substance
C0041582|ulcer|0214.concept|T046|Pathologic Function
C0041582|an ulcer|0477.concept|T046|Pathologic Function
C0041582|ulcer|0477.concept|T046|Pathologic Function
C0041582|ulcer|0477.concept|T046|Pathologic Function
C0041582|ulcer|433651389.concept|T046|Pathologic Function
C0041582|ulceration|622086964.concept|T046|Pathologic Function
C0041582|ulcer|638157550_SC.concept|T046|Pathologic Function
C0014871|GE junction|0214.concept|T030|Body Space or Junction
C0018305|GUAIFENESIN|0214.concept|T109|Organic Chemical
C0018305|GUAIFENESIN|0214.concept|T121|Pharmacologic Substance
C0203075|barium enema|0222.concept|T060|Diagnostic Procedure
C0003962|ascites|0222.concept|T047|Disease or Syndrome
C0003962|ascites|0410.concept|T047|Disease or Syndrome
C1828115|the 3C ovarian carcinoma|0222.concept|T191|Neoplastic Process
C1828115|STAGE 3C|0222.concept|T191|Neoplastic Process
C1828115|Stage 3C|0222.concept|T191|Neoplastic Process
C0020883|ileostomy|0222.concept|T061|Therapeutic or Preventive Procedure
C0010583|Cytoxan|0222.concept|T109|Organic Chemical
C0010583|Cytoxan|0222.concept|T121|Pharmacologic Substance
C0008838|Cisplatin|0222.concept|T121|Pharmacologic Substance
C0008838|Cisplatin|0222.concept|T197|Inorganic Chemical
C0008838|Cisplatin|0222.concept|T121|Pharmacologic Substance
C0008838|Cisplatin|0222.concept|T197|Inorganic Chemical
C0008838|Cisplatin|0222.concept|T121|Pharmacologic Substance
C0008838|Cisplatin|0222.concept|T197|Inorganic Chemical
C0008838|Cisplatin|0222.concept|T121|Pharmacologic Substance
C0008838|Cisplatin|0222.concept|T197|Inorganic Chemical
C1706406|debulking|0222.concept|T061|Therapeutic or Preventive Procedure
C1706406|tumor debulking|0358.concept|T061|Therapeutic or Preventive Procedure
C1706406|tumor debulking|0358.concept|T061|Therapeutic or Preventive Procedure
C1706406|debulking of tumor|101407944_PUMC.concept|T061|Therapeutic or Preventive Procedure
C1706406|open debulking|101407944_PUMC.concept|T061|Therapeutic or Preventive Procedure
C1706406|debulking|101407944_PUMC.concept|T061|Therapeutic or Preventive Procedure
C0404079|a total abdominal hysterectomy/|0222.concept|T061|Therapeutic or Preventive Procedure
C0404079|Total abdominal hysterectomy|262912613.concept|T061|Therapeutic or Preventive Procedure
C0404079|total abdominal hysterectomy|332803550.concept|T061|Therapeutic or Preventive Procedure
C0404079|total abdominal hysterectomy|498710998.concept|T061|Therapeutic or Preventive Procedure
C0404079|Total abdominal hysterectomy|622086964.concept|T061|Therapeutic or Preventive Procedure
C0404079|atotal abdominal hysterectomy|622086964.concept|T061|Therapeutic or Preventive Procedure
C0195495|bilateral salpingo-oophorectomy|0222.concept|T061|Therapeutic or Preventive Procedure
C0195495|bilateral salpingooophorectomy|622086964.concept|T061|Therapeutic or Preventive Procedure
C0195495|bilateral salpingooophorectomy|622086964.concept|T061|Therapeutic or Preventive Procedure
C0037995|splenectomy|0222.concept|T061|Therapeutic or Preventive Procedure
C0037995|splenectomy|0410.concept|T061|Therapeutic or Preventive Procedure
C0192775|a take down of the ileostomy|0222.concept|T061|Therapeutic or Preventive Procedure
C0400056|ileal cecal resection|0222.concept|T061|Therapeutic or Preventive Procedure
C0458084|MDR|0222.concept|T081|Quantitative Concept
C0733688|VP 16|0222.concept|T109|Organic Chemical
C0733688|VP 16|0222.concept|T121|Pharmacologic Substance
C0733688|VP 16|0222.concept|T109|Organic Chemical
C0733688|VP 16|0222.concept|T121|Pharmacologic Substance
C0733688|VP 16|0222.concept|T109|Organic Chemical
C0733688|VP 16|0222.concept|T121|Pharmacologic Substance
C0733688|VP 16|0222.concept|T109|Organic Chemical
C0733688|VP 16|0222.concept|T121|Pharmacologic Substance
C0162575|an embolectomy|0222.concept|T061|Therapeutic or Preventive Procedure
C0699194|Ativan|0222.concept|T109|Organic Chemical
C0699194|Ativan|0222.concept|T121|Pharmacologic Substance
C0699194|Ativan|0222.concept|T109|Organic Chemical
C0699194|Ativan|0222.concept|T121|Pharmacologic Substance
C0699194|Ativan|101407944_PUMC.concept|T109|Organic Chemical
C0699194|Ativan|101407944_PUMC.concept|T121|Pharmacologic Substance
C0699194|Ativan|622086964.concept|T109|Organic Chemical
C0699194|Ativan|622086964.concept|T121|Pharmacologic Substance
C0699194|Ativan|723989226.concept|T109|Organic Chemical
C0699194|Ativan|723989226.concept|T121|Pharmacologic Substance
C0699194|Ativan|723989226.concept|T109|Organic Chemical
C0699194|Ativan|723989226.concept|T121|Pharmacologic Substance
C0065164|Lomotil|0222.concept|T109|Organic Chemical
C0065164|Lomotil|0222.concept|T121|Pharmacologic Substance
C0065164|Lomotil|0222.concept|T109|Organic Chemical
C0065164|Lomotil|0222.concept|T121|Pharmacologic Substance
C0577625|shellfish allergy|0222.concept|T047|Disease or Syndrome
C0571817|an Iodine allergy|0222.concept|T047|Disease or Syndrome
C1261467|weight|0222.concept|T032|Organism Attribute
C1261467|weight|0390.concept|T032|Organism Attribute
C0002170|alopecia|0222.concept|T047|Disease or Syndrome
C0200633|ANC|0222.concept|T059|Laboratory Procedure
C0200633|neutrophils|0250.concept|T059|Laboratory Procedure
C0200633|a ANC|0461.concept|T059|Laboratory Procedure
C0200633|neutrophils|0476.concept|T059|Laboratory Procedure
C0200633|neutrophils|0476.concept|T059|Laboratory Procedure
C0200633|the absolute neutrophil count|0476.concept|T059|Laboratory Procedure
C2316467|packed red blood cells|0222.concept|T116|Amino Acid, Peptide, or Protein
C2316467|packed red blood cells|0222.concept|T121|Pharmacologic Substance
C2316467|packed red blood cells|0410.concept|T116|Amino Acid, Peptide, or Protein
C2316467|packed red blood cells|0410.concept|T121|Pharmacologic Substance
C2316467|packed red blood cells|0461.concept|T116|Amino Acid, Peptide, or Protein
C2316467|packed red blood cells|0461.concept|T121|Pharmacologic Substance
C2316467|packed red blood cells|0461.concept|T116|Amino Acid, Peptide, or Protein
C2316467|packed red blood cells|0461.concept|T121|Pharmacologic Substance
C2316467|packed red blood cell|622086964.concept|T116|Amino Acid, Peptide, or Protein
C2316467|packed red blood cell|622086964.concept|T121|Pharmacologic Substance
C0024467|a magnesium|0222.concept|T123|Biologically Active Substance
C0024467|a magnesium|0222.concept|T196|Element, Ion, or Isotope
C3665472|chemotherapy|0222.concept|T061|Therapeutic or Preventive Procedure
C3665472|chemotherapy|0222.concept|T061|Therapeutic or Preventive Procedure
C3665472|chemotherapy|0222.concept|T061|Therapeutic or Preventive Procedure
C3665472|chemotherapy|0222.concept|T061|Therapeutic or Preventive Procedure
C3665472|chemotherapy|0222.concept|T061|Therapeutic or Preventive Procedure
C3665472|her chemotherapy|622086964.concept|T061|Therapeutic or Preventive Procedure
C3665472|chemotherapy|622086964.concept|T061|Therapeutic or Preventive Procedure
C3665472|chemo therapy|622086964.concept|T061|Therapeutic or Preventive Procedure
C3665472|chemotherapy|622086964.concept|T061|Therapeutic or Preventive Procedure
C0456081|adjustments|0222.concept|T169|Functional Concept
C0562319|cardiac exam|0222.concept|T058|Health Care Activity
C0562319|Cardiac examination|0370.concept|T058|Health Care Activity
C0562319|cardiac studies|0477.concept|T058|Health Care Activity
C0562319|The heart examination|433651389.concept|T058|Health Care Activity
C0562319|Cardiac examination|498710998.concept|T058|Health Care Activity
C0562319|Heart exam|723989226.concept|T058|Health Care Activity
C3164167|left upper quadrant tenderness|0222.concept|T184|Sign or Symptom
C0750502|significant|0222.concept|T078|Idea or Concept
C0750502|significant|0314.concept|T078|Idea or Concept
C0750502|significant|0362.concept|T078|Idea or Concept
C0750502|significant|0362.concept|T078|Idea or Concept
C0750502|significant|0390.concept|T078|Idea or Concept
C0750502|significant|0390.concept|T078|Idea or Concept
C0750502|appreciable|0410.concept|T078|Idea or Concept
C0750502|significant|0461.concept|T078|Idea or Concept
C0750502|significant|498710998.concept|T078|Idea or Concept
C0750502|significant|723989226.concept|T078|Idea or Concept
C0205549|Serial|0222.concept|T081|Quantitative Concept
C0205549|serial|0362.concept|T081|Quantitative Concept
C0205549|serial|0362.concept|T081|Quantitative Concept
C0334361|PAPILLARY SEROUS CARCINOMA|0222.concept|T191|Neoplastic Process
C0334361|papillary serous carcinoma|0222.concept|T191|Neoplastic Process
C0555220|stenotic area|0222.concept|T047|Disease or Syndrome
C0555220|stenotic area|0222.concept|T190|Anatomical Abnormality
C0227391|sigmoid|0222.concept|T023|Body Part, Organ, or Organ Component
C0444598|mid|0222.concept|T082|Spatial Concept
C0444598|midportion|0390.concept|T082|Spatial Concept
C0444598|mid|638157550_SC.concept|T082|Spatial Concept
C0205170|well|0222.concept|T080|Qualitative Concept
C0205170|well|0467.concept|T080|Qualitative Concept
C0205249|healed|0222.concept|T169|Functional Concept
C0205249|healed|0467.concept|T169|Functional Concept
C0549183|midline|0222.concept|T082|Spatial Concept
C0549183|midline|101407944_PUMC.concept|T082|Spatial Concept
C0549183|midline|320422564.concept|T082|Spatial Concept
C0577123|abdominal scar|0222.concept|T033|Finding
C0230184|lower quadrant|0222.concept|T029|Body Location or Region
C1268768|poor dentition|0250.concept|T033|Finding
C1268768|poor dentition|0250.concept|T033|Finding
C1268768|Dentition very poor|0476.concept|T033|Finding
C1268768|poor dentition|101407944_PUMC.concept|T033|Finding
C0009068|Suture|0250.concept|T061|Therapeutic or Preventive Procedure
C0009068|sutured|0410.concept|T061|Therapeutic or Preventive Procedure
C0023418|leukemia|0250.concept|T191|Neoplastic Process
C1827285|an entry wound|0250.concept|T037|Injury or Poisoning
C0332696|powder burn|0250.concept|T037|Injury or Poisoning
C0577816|The heart sounds|0250.concept|T033|Finding
C0577154|the bowel sounds|0250.concept|T033|Finding
C1828051|poor ability for abstract thinking|0250.concept|T033|Finding
C0702182|the extra ocular movements|0250.concept|T033|Finding
C0702182|The extra ocular movements|0362.concept|T033|Finding
C0587355|A panel of serum electrolytes|0250.concept|T059|Laboratory Procedure
C0043159|Blood coagulation times|0250.concept|T059|Laboratory Procedure
C0580937|A panel of serum enzymes|0250.concept|T059|Laboratory Procedure
C0430456|Standard 12 lead electrocardiogram|0250.concept|T060|Diagnostic Procedure
C0430456|A 12-lead electrocardiogram|974381789.concept|T060|Diagnostic Procedure
C1997940|Nonspecific ST segment and T wave abnormalities|0250.concept|T033|Finding
C0043252|the patient &apos;s gunshot wound|0250.concept|T037|Injury or Poisoning
C0043252|GUNSHOT WOUND|0250.concept|T037|Injury or Poisoning
C0043252|gunshot wound|0250.concept|T037|Injury or Poisoning
C0043252|gunshot wound|0250.concept|T037|Injury or Poisoning
C0043252|gunshot wounds|0477.concept|T037|Injury or Poisoning
C0043252|a gunshot wound|0477.concept|T037|Injury or Poisoning
C0043252|his gunshot wound|0477.concept|T037|Injury or Poisoning
C0204732|suicide precautions|0250.concept|T061|Therapeutic or Preventive Procedure
C0035260|2 point restraints|0250.concept|T061|Therapeutic or Preventive Procedure
C0581528|Close monitoring|0250.concept|T061|Therapeutic or Preventive Procedure
C0150270|his dosage regimen|0250.concept|T058|Health Care Activity
C1320527|intense psychiatric care|0250.concept|T061|Therapeutic or Preventive Procedure
C0699512|Dilantin|0250.concept|T109|Organic Chemical
C0699512|Dilantin|0250.concept|T121|Pharmacologic Substance
C0699512|Dilantin|0410.concept|T109|Organic Chemical
C0699512|Dilantin|0410.concept|T121|Pharmacologic Substance
C0699512|Dilantin|0431.concept|T109|Organic Chemical
C0699512|Dilantin|0431.concept|T121|Pharmacologic Substance
C0699512|Dilantin|101407944_PUMC.concept|T109|Organic Chemical
C0699512|Dilantin|101407944_PUMC.concept|T121|Pharmacologic Substance
C0699512|Dilantin|101407944_PUMC.concept|T109|Organic Chemical
C0699512|Dilantin|101407944_PUMC.concept|T121|Pharmacologic Substance
C0699512|Dilantin|332803550.concept|T109|Organic Chemical
C0699512|Dilantin|332803550.concept|T121|Pharmacologic Substance
C0067044|Mylanta|0250.concept|T109|Organic Chemical
C0067044|Mylanta|0250.concept|T121|Pharmacologic Substance
C0013395|Dyspepsia|0250.concept|T184|Sign or Symptom
C0008783|Cimetidine|0250.concept|T109|Organic Chemical
C0008783|Cimetidine|0250.concept|T121|Pharmacologic Substance
C0008783|Cimetidine|0477.concept|T109|Organic Chemical
C0008783|Cimetidine|0477.concept|T121|Pharmacologic Substance
C0008783|Cimetidine|723989226.concept|T109|Organic Chemical
C0008783|Cimetidine|723989226.concept|T121|Pharmacologic Substance
C0277884|systolic blood pressure greater than 160 millemeters of Mercury|0250.concept|T033|Finding
C0018670|HEAD|0250.concept|T029|Body Location or Region
C0018670|head|0250.concept|T029|Body Location or Region
C0018670|head|0250.concept|T029|Body Location or Region
C0480203|SELF INFLICTED|0250.concept|T037|Injury or Poisoning
C0480203|Self inflicted|0250.concept|T037|Injury or Poisoning
C0480203|self inflicted|0250.concept|T037|Injury or Poisoning
C0228232|right temporal head|0250.concept|T023|Body Part, Organ, or Organ Component
C0273239|head wound|0250.concept|T037|Injury or Poisoning
C0455204|homicidal ideation|0250.concept|T033|Finding
C0424000|suicidal|0250.concept|T033|Finding
C0228207|right parietal region|0250.concept|T023|Body Part, Organ, or Organ Component
C0228207|right parietal|0250.concept|T023|Body Part, Organ, or Organ Component
C1442861|bruising about the eyes|0250.concept|T033|Finding
C0423514|bruising|0250.concept|T033|Finding
C1260880|fluid from|0250.concept|T184|Sign or Symptom
C0155540|fluid from|0250.concept|T033|Finding
C1278213|toxic screen|0250.concept|T059|Laboratory Procedure
C1278213|toxicology screen|0266.concept|T059|Laboratory Procedure
C0420643|Serum toxic screen|0250.concept|T033|Finding
C0037304|skull fracture|0250.concept|T037|Injury or Poisoning
C0205101|external|0250.concept|T082|Spatial Concept
C0009938|contusion|0250.concept|T037|Injury or Poisoning
C0232320|anteroseptal myocardial infarction|0250.concept|T033|Finding
C0677546|old|0250.concept|T079|Temporal Concept
C0677546|old|0266.concept|T079|Temporal Concept
C1289919|intravenous fluid|0250.concept|T167|Substance
C1289919|IV fluids|0476.concept|T167|Substance
C0021440|infusion|0250.concept|T061|Therapeutic or Preventive Procedure
C0542537|poor|0250.concept|T080|Qualitative Concept
C0542537|poor|0302.concept|T080|Qualitative Concept
C0542537|poor|498710998.concept|T080|Qualitative Concept
C1287078|R wave progression|0250.concept|T033|Finding
C1287078|R wave progression|0302.concept|T033|Finding
C1287078|R-waves|498710998.concept|T033|Finding
C0200638|eosinophils|0250.concept|T059|Laboratory Procedure
C0200638|eosinophils|0302.concept|T059|Laboratory Procedure
C0200638|eosinophils|0334.concept|T059|Laboratory Procedure
C0200638|eosinophils|0334.concept|T059|Laboratory Procedure
C0200638|eos|0362.concept|T059|Laboratory Procedure
C0200641|basophils|0250.concept|T059|Laboratory Procedure
C0699440|LABETALOL HCL|0266.concept|T109|Organic Chemical
C0699440|LABETALOL HCL|0266.concept|T121|Pharmacologic Substance
C0074554|SIMVASTATIN|0266.concept|T109|Organic Chemical
C0074554|SIMVASTATIN|0266.concept|T121|Pharmacologic Substance
C0074554|SIMVASTATIN|0266.concept|T109|Organic Chemical
C0074554|SIMVASTATIN|0266.concept|T121|Pharmacologic Substance
C0074554|SIMVASTATIN|0266.concept|T109|Organic Chemical
C0074554|SIMVASTATIN|0266.concept|T121|Pharmacologic Substance
C0074554|simvastatin|284487129.concept|T109|Organic Chemical
